hour_key,vessel_count,waiting_vessel_count,approaching_vessel_count,departing_vessel_count,average_speed,port_throughput,import_teu,export_teu,container_arrivals,container_departures,containers_in_yard,yard_capacity,average_dwell_time_hours,truck_arrivals,truck_departures,truck_waiting_time_minutes,gate_throughput,yard_occupancy_percent,cargo_flow_ratio,operations_status,wind_speed_10m,wave_height,weather_code,hour,hour_sin,hour_cos,day_of_week,month,is_weekend,is_public_holiday,weather_pressure_index,event_active,event_id,event_type,event_severity,event_start,event_end,event_duration_hours,event_represented_hours,pola_berthed_cargo_vessels,pola_berthed_tanker_vessels
2025-03-26 14:00:00+00:00,51,18,0,2,0.5961501443695861,0,584.41,184.18,116.42,148.53,6265.12,10000,67.6,179,178,12.36,179,62.65,0.78,NORMAL,3.1,0.8,3.0,14,-0.4999999999999997,-0.8660254037844388,4,3,False,False,0.0,False,,,,,,,,9,1
2025-03-26 15:00:00+00:00,50,18,0,1,0.0755182625863771,0,560.42,176.55,115.25,129.4,6250.97,10000,67.54,166,165,11.88,166,62.51,0.89,NORMAL,3.9,0.8,3.0,15,-0.7071067811865471,-0.7071067811865479,4,3,False,False,0.0,False,,,,,,,,9,1
2025-03-26 16:00:00+00:00,50,18,1,1,0.3910881801125703,0,600.14,193.84,127.38,135.18,6243.17,10000,67.32,177,176,14.55,177,62.43,0.94,NORMAL,5.1,0.8,3.0,16,-0.8660254037844384,-0.5000000000000004,4,3,False,False,0.0,False,,,,,,,,9,1
2025-03-26 17:00:00+00:00,49,18,1,1,0.3913211186113789,0,564.92,182.36,122.94,135.54,6230.57,10000,66.78,165,164,13.86,165,62.31,0.91,NORMAL,5.7,0.82,51.0,17,-0.9659258262890684,-0.2588190451025206,4,3,False,False,0.0,False,,,,,,,,9,1
2025-03-26 18:00:00+00:00,51,18,0,1,0.132725430597771,1,565.08,185.26,115.68,143.49,6202.75,10000,67.07,183,181,13.87,183,62.03,0.81,NORMAL,7.9,0.82,51.0,18,-1.0,-1.8369701987210292e-16,4,3,False,False,0.0,False,,,,,,,,9,3
2025-03-26 19:00:00+00:00,53,17,3,2,0.668141592920354,0,592.1,200.35,118.2,141.67,6179.28,10000,66.64,179,178,13.98,179,61.79,0.83,NORMAL,7.6,0.82,51.0,19,-0.9659258262890684,0.2588190451025203,4,3,False,False,0.0,False,,,,,,,,9,2
2025-03-26 20:00:00+00:00,53,17,3,2,0.7975074775672981,0,545.29,184.05,112.26,128.54,6163.0,10000,66.15,157,155,15.03,157,61.63,0.87,NORMAL,7.4,0.82,51.0,20,-0.8660254037844386,0.5000000000000001,4,3,False,False,0.0,False,,,,,,,,9,2
2025-03-26 21:00:00+00:00,54,17,4,3,0.9263736263736264,0,597.93,201.3,133.0,127.41,6168.59,10000,65.94,149,146,13.45,149,61.69,1.04,NORMAL,5.1,0.82,3.0,21,-0.7071067811865477,0.7071067811865474,4,3,False,False,0.0,False,,,,,,,,9,2
2025-03-26 22:00:00+00:00,55,17,4,4,0.5423076923076924,2,536.29,176.3,120.99,119.26,6170.32,10000,66.06,141,139,15.41,141,61.7,1.01,NORMAL,5.4,0.82,2.0,22,-0.5000000000000004,0.8660254037844384,4,3,False,False,0.0,False,,,,,,,,12,2
2025-03-26 23:00:00+00:00,55,18,4,3,0.5131208997188379,0,539.63,177.4,120.96,92.98,6198.29,10000,65.65,98,95,14.11,98,61.98,1.3,NORMAL,9.4,0.84,0.0,23,-0.2588190451025215,0.965925826289068,4,3,False,False,0.0,False,,,,,,,,13,1
2025-03-27 00:00:00+00:00,55,18,1,2,0.4778159931212382,1,506.28,178.13,118.91,70.07,6247.13,10000,65.83,52,50,12.39,52,62.47,1.7,NORMAL,10.8,0.84,0.0,0,0.0,1.0,5,3,False,False,0.0,False,,,,,,,,12,1
2025-03-27 01:00:00+00:00,54,18,3,3,0.5309195402298851,0,534.59,184.4,117.85,77.61,6287.37,10000,66.25,65,63,13.52,65,62.87,1.52,NORMAL,8.9,0.86,0.0,1,0.2588190451025207,0.9659258262890684,5,3,False,False,0.0,False,,,,,,,,12,1
2025-03-27 02:00:00+00:00,53,17,2,2,1.0175373134328358,0,628.32,209.55,147.22,80.09,6354.5,10000,66.59,61,59,12.57,61,63.54,1.84,NORMAL,7.8,0.9,0.0,2,0.4999999999999999,0.8660254037844387,5,3,False,False,0.0,False,,,,,,,,11,1
2025-03-27 03:00:00+00:00,53,19,3,4,0.8033621517771373,0,579.06,189.73,137.3,71.64,6420.15,10000,67.7,53,53,11.67,53,64.2,1.92,NORMAL,5.2,0.92,1.0,3,0.7071067811865475,0.7071067811865476,5,3,False,False,0.0,False,,,,,,,,10,1
2025-03-27 04:00:00+00:00,52,19,0,1,0.2003027245206861,0,504.05,162.1,125.64,90.69,6455.09,10000,67.53,91,88,14.0,91,64.55,1.39,NORMAL,5.3,0.92,1.0,4,0.8660254037844386,0.5000000000000001,5,3,False,False,0.0,False,,,,,,,,10,1
2025-03-27 05:00:00+00:00,53,19,2,1,0.3821031344792719,0,471.42,149.79,122.49,82.88,6494.7,10000,67.55,72,71,12.98,72,64.95,1.48,NORMAL,2.6,0.9,3.0,5,0.9659258262890684,0.2588190451025207,5,3,False,False,0.0,False,,,,,,,,10,1
2025-03-27 06:00:00+00:00,54,19,5,4,0.6132444444444444,0,530.46,168.64,138.74,98.72,6534.73,10000,67.01,103,102,14.12,103,65.35,1.41,MODERATE,0.5,0.9,3.0,6,1.0,6.123233995736766e-17,5,3,False,False,0.0,True,EVT_0028,landside_access_disruption,minor,2025-03-27 06:00:00,2025-03-27 12:00:00,6.0,6.0,11,1
2025-03-27 07:00:00+00:00,55,19,5,4,0.9257272727272728,0,576.88,183.97,151.58,121.46,6564.85,10000,67.37,127,125,12.55,127,65.65,1.25,MODERATE,3.3,0.88,3.0,7,0.9659258262890684,-0.2588190451025206,5,3,False,False,0.0,True,EVT_0028,landside_access_disruption,minor,2025-03-27 06:00:00,2025-03-27 12:00:00,6.0,6.0,10,1
2025-03-27 08:00:00+00:00,57,19,4,3,1.1865367581930912,1,608.39,194.32,150.66,132.53,6582.98,10000,67.54,146,145,10.35,146,65.83,1.14,MODERATE,2.7,0.88,3.0,8,0.8660254037844387,-0.4999999999999998,5,3,False,False,0.0,True,EVT_0028,landside_access_disruption,minor,2025-03-27 06:00:00,2025-03-27 12:00:00,6.0,6.0,11,1
2025-03-27 09:00:00+00:00,56,19,4,4,1.2496076721883174,1,559.91,175.64,137.94,155.33,6565.59,10000,67.82,191,190,10.7,191,65.66,0.89,NORMAL,3.8,0.86,3.0,9,0.7071067811865476,-0.7071067811865475,5,3,False,False,0.0,True,EVT_0028,landside_access_disruption,minor,2025-03-27 06:00:00,2025-03-27 12:00:00,6.0,6.0,11,1
2025-03-27 10:00:00+00:00,56,18,2,2,0.7873140857392825,1,642.97,199.51,153.61,162.57,6556.64,10000,67.63,198,196,8.29,198,65.57,0.94,NORMAL,6.8,0.84,3.0,10,0.4999999999999999,-0.8660254037844387,5,3,False,False,0.0,True,EVT_0028,landside_access_disruption,minor,2025-03-27 06:00:00,2025-03-27 12:00:00,6.0,6.0,12,1
2025-03-27 11:00:00+00:00,55,18,5,3,1.0987708516242318,0,587.38,178.73,148.9,161.64,6543.89,10000,67.67,203,200,8.3,203,65.44,0.92,NORMAL,5.6,0.84,3.0,11,0.258819045102521,-0.9659258262890682,5,3,False,False,0.0,True,EVT_0028,landside_access_disruption,minor,2025-03-27 06:00:00,2025-03-27 12:00:00,6.0,6.0,12,1
2025-03-27 12:00:00+00:00,55,18,4,5,1.5862306368330463,0,693.2,212.16,169.94,174.02,6539.82,10000,67.11,218,215,9.51,218,65.4,0.98,NORMAL,4.0,0.82,3.0,12,1.2246467991473532e-16,-1.0,5,3,False,False,0.0,False,,,,,,,,10,1
2025-03-27 13:00:00+00:00,55,18,1,5,1.6995625546806647,1,905.32,276.66,215.46,173.51,6581.76,10000,67.39,205,202,10.97,205,65.82,1.24,NORMAL,0.4,0.8,3.0,13,-0.2588190451025208,-0.9659258262890684,5,3,False,False,0.0,False,,,,,,,,10,1
2025-03-27 14:00:00+00:00,54,18,2,2,0.9559383499546692,1,886.02,270.39,210.72,164.9,6627.58,10000,67.38,206,203,11.41,206,66.28,1.28,NORMAL,1.4,0.8,2.0,14,-0.4999999999999997,-0.8660254037844388,5,3,False,False,0.0,False,,,,,,,,10,1
2025-03-27 15:00:00+00:00,54,18,2,1,0.7665137614678899,0,856.1,276.37,197.19,158.2,6666.58,10000,67.03,183,181,12.72,183,66.67,1.25,NORMAL,2.8,0.78,0.0,15,-0.7071067811865471,-0.7071067811865479,5,3,False,False,0.0,False,,,,,,,,10,1
2025-03-27 16:00:00+00:00,54,18,5,1,0.5298401420959148,0,772.5,253.25,175.57,155.58,6686.57,10000,67.25,164,163,13.37,164,66.87,1.13,NORMAL,7.5,0.76,2.0,16,-0.8660254037844384,-0.5000000000000004,5,3,False,False,0.0,False,,,,,,,,10,1
2025-03-27 17:00:00+00:00,56,19,4,4,1.0565648224607762,0,612.8,206.8,143.78,147.96,6682.4,10000,66.99,176,175,11.78,176,66.82,0.97,NORMAL,6.0,0.76,1.0,17,-0.9659258262890684,-0.2588190451025206,5,3,False,False,0.0,False,,,,,,,,10,1
2025-03-27 18:00:00+00:00,56,19,6,6,1.339672131147541,3,579.31,190.49,131.95,149.45,6664.9,10000,67.2,170,170,10.77,170,66.65,0.88,NORMAL,6.8,0.74,2.0,18,-1.0,-1.8369701987210292e-16,5,3,False,False,0.0,False,,,,,,,,10,1
2025-03-27 19:00:00+00:00,57,18,3,3,1.4804006968641117,0,491.62,167.82,108.05,154.7,6618.25,10000,67.19,186,185,10.94,186,66.18,0.7,NORMAL,8.3,0.74,1.0,19,-0.9659258262890684,0.2588190451025203,5,3,False,False,0.0,False,,,,,,,,10,1
2025-03-27 20:00:00+00:00,57,18,5,5,1.5309941520467836,1,427.91,141.68,88.81,144.02,6563.04,10000,67.66,169,167,7.54,169,65.63,0.62,NORMAL,8.9,0.76,1.0,20,-0.8660254037844386,0.5000000000000001,5,3,False,False,0.0,False,,,,,,,,10,1
2025-03-27 21:00:00+00:00,56,18,3,3,0.7421052631578947,1,559.38,177.97,117.4,125.18,6555.26,10000,67.61,144,143,9.7,144,65.55,0.94,NORMAL,9.6,0.76,2.0,21,-0.7071067811865477,0.7071067811865474,5,3,False,False,0.0,False,,,,,,,,9,2
2025-03-27 22:00:00+00:00,55,18,4,2,0.6629144851657941,1,578.94,179.38,120.6,122.9,6552.96,10000,67.28,122,121,8.92,122,65.53,0.98,NORMAL,13.3,0.76,1.0,22,-0.5000000000000004,0.8660254037844384,5,3,False,False,0.4098360655737706,False,,,,,,,,9,2
2025-03-27 23:00:00+00:00,58,18,7,5,2.1501960784313727,1,590.07,181.8,122.35,108.35,6566.96,10000,66.76,105,102,10.49,105,65.67,1.13,NORMAL,13.3,0.78,2.0,23,-0.2588190451025215,0.965925826289068,5,3,False,False,0.4098360655737706,False,,,,,,,,10,2
2025-03-28 00:00:00+00:00,56,18,6,7,2.14822256568779,0,469.84,159.86,100.49,75.92,6591.54,10000,67.03,57,55,12.17,57,65.92,1.32,NORMAL,13.7,0.78,3.0,0,0.0,1.0,6,3,False,False,0.4754098360655737,False,,,,,,,,8,2
2025-03-28 01:00:00+00:00,55,18,6,6,1.8577202910266768,0,465.55,157.97,99.13,78.82,6611.84,10000,67.84,56,56,13.27,56,66.12,1.26,NORMAL,10.3,0.82,3.0,1,0.2588190451025207,0.9659258262890684,6,3,False,False,0.0,False,,,,,,,,8,3
2025-03-28 02:00:00+00:00,56,19,4,7,1.5439244663382594,1,528.7,175.37,114.16,78.4,6647.6,10000,68.1,51,50,11.84,51,66.48,1.46,NORMAL,7.2,0.88,3.0,2,0.4999999999999999,0.8660254037844387,6,3,False,False,0.0,False,,,,,,,,9,2
2025-03-28 03:00:00+00:00,55,20,2,3,1.1159583694709454,0,519.91,169.93,111.01,74.52,6684.09,10000,68.59,57,54,10.62,57,66.84,1.49,NORMAL,5.3,0.92,3.0,3,0.7071067811865475,0.7071067811865476,6,3,False,False,0.0,False,,,,,,,,9,2
2025-03-28 04:00:00+00:00,53,20,2,1,0.6443002780352178,0,554.06,176.6,109.91,87.95,6706.05,10000,68.82,73,72,11.0,73,67.06,1.25,MODERATE,5.1,1.06,3.0,4,0.8660254037844386,0.5000000000000001,6,3,False,False,0.0714285714285714,False,,,,,,,,9,2
2025-03-28 05:00:00+00:00,55,19,4,2,1.119398907103825,0,549.67,177.26,116.61,90.52,6732.13,10000,69.07,79,76,11.55,79,67.32,1.29,MODERATE,4.7,1.2,3.0,5,0.9659258262890684,0.2588190451025207,6,3,False,False,0.3214285714285713,False,,,,,,,,9,2
2025-03-28 06:00:00+00:00,55,20,3,2,1.43249348392702,0,541.67,173.05,113.63,108.47,6737.29,10000,69.06,100,98,11.55,100,67.37,1.05,NORMAL,5.9,1.34,3.0,6,1.0,6.123233995736766e-17,6,3,False,False,0.5714285714285715,False,,,,,,,,9,2
2025-03-28 07:00:00+00:00,54,19,2,2,0.6141911069063387,0,480.55,152.29,101.23,131.11,6707.41,10000,68.69,145,142,11.52,145,67.07,0.77,NORMAL,8.0,1.48,3.0,7,0.9659258262890684,-0.2588190451025206,6,3,False,False,0.8214285714285713,False,,,,,,,,9,2
2025-03-28 08:00:00+00:00,54,19,2,1,0.458295142071494,0,397.81,123.92,80.22,134.95,6652.68,10000,68.4,148,148,11.89,148,66.53,0.59,NORMAL,7.7,1.62,3.0,8,0.8660254037844387,-0.4999999999999998,6,3,False,False,1.0,False,,,,,,,,10,2
2025-03-28 09:00:00+00:00,54,19,2,0,0.6639344262295082,1,439.87,133.23,93.46,145.76,6600.39,10000,68.53,173,170,12.88,173,66.0,0.64,NORMAL,9.4,1.76,3.0,9,0.7071067811865476,-0.7071067811865475,6,3,False,False,1.0,False,,,,,,,,9,2
2025-03-28 10:00:00+00:00,54,19,2,1,0.6995361781076067,0,485.03,148.3,106.45,158.35,6548.49,10000,68.37,195,193,15.59,195,65.48,0.67,NORMAL,12.2,1.82,3.0,10,0.4999999999999999,-0.8660254037844387,6,3,False,False,1.0,False,,,,,,,,9,2
2025-03-28 11:00:00+00:00,55,19,3,2,0.4622727272727273,0,444.42,137.39,98.68,164.95,6482.22,10000,68.57,214,212,14.53,214,64.82,0.6,NORMAL,13.7,1.9,3.0,11,0.258819045102521,-0.9659258262890682,6,3,False,False,1.0,False,,,,,,,,9,3
2025-03-28 12:00:00+00:00,56,19,4,3,1.1360641891891892,1,490.57,153.91,112.02,167.62,6426.62,10000,68.25,210,209,15.37,210,64.27,0.67,NORMAL,13.0,1.96,3.0,12,1.2246467991473532e-16,-1.0,6,3,False,False,1.0,False,,,,,,,,8,3
2025-03-28 13:00:00+00:00,57,19,3,2,1.0699228791773778,1,526.43,170.36,122.1,153.25,6395.48,10000,68.06,203,201,16.08,203,63.95,0.8,NORMAL,9.1,1.98,51.0,13,-0.2588190451025208,-0.9659258262890684,6,3,False,False,1.0,False,,,,,,,,9,3
2025-03-28 14:00:00+00:00,57,19,2,2,0.6346153846153846,0,420.54,141.32,100.46,142.23,6353.71,10000,67.76,190,188,14.45,190,63.54,0.71,NORMAL,8.6,2.02,51.0,14,-0.4999999999999997,-0.8660254037844388,6,3,False,False,1.0,False,,,,,,,,9,3
2025-03-28 15:00:00+00:00,57,19,4,2,0.5991546914623838,1,426.7,140.41,107.46,130.41,6330.76,10000,67.39,161,159,12.02,161,63.31,0.82,NORMAL,1.7,2.04,2.0,15,-0.7071067811865471,-0.7071067811865479,6,3,False,False,1.0,False,,,,,,,,9,3
2025-03-28 16:00:00+00:00,58,19,4,3,1.0304674457429048,3,466.82,153.88,117.45,137.68,6310.53,10000,67.39,176,175,12.09,176,63.11,0.85,NORMAL,5.3,2.04,3.0,16,-0.8660254037844384,-0.5000000000000004,6,3,False,False,1.0,False,,,,,,,,9,2
2025-03-28 17:00:00+00:00,58,20,4,1,0.7724561403508772,0,502.6,171.19,125.55,143.12,6292.95,10000,67.0,182,182,13.4,182,62.93,0.88,NORMAL,8.0,2.06,1.0,17,-0.9659258262890684,-0.2588190451025206,6,3,False,False,1.0,False,,,,,,,,9,2
2025-03-28 18:00:00+00:00,57,20,2,2,0.7813852813852814,0,445.5,148.98,113.55,138.65,6267.85,10000,66.95,171,171,12.34,171,62.68,0.82,NORMAL,5.4,2.06,1.0,18,-1.0,-1.8369701987210292e-16,6,3,False,False,1.0,False,,,,,,,,9,2
2025-03-28 19:00:00+00:00,58,21,3,3,0.9881921824104236,0,480.52,159.82,124.62,142.69,6249.79,10000,66.5,179,179,9.18,179,62.5,0.87,NORMAL,7.1,2.04,2.0,19,-0.9659258262890684,0.2588190451025203,6,3,False,False,1.0,False,,,,,,,,9,1
2025-03-28 20:00:00+00:00,59,21,4,2,0.5230635335073978,0,559.41,184.39,140.67,134.34,6256.12,10000,66.53,175,174,8.09,175,62.56,1.05,NORMAL,13.9,2.0,0.0,20,-0.8660254037844386,0.5000000000000001,6,3,False,False,1.0,False,,,,,,,,9,2
2025-03-28 21:00:00+00:00,58,20,3,3,0.7855953372189842,0,612.06,193.46,144.16,119.59,6280.69,10000,66.29,146,145,6.83,146,62.81,1.21,NORMAL,14.6,1.98,0.0,21,-0.7071067811865477,0.7071067811865474,6,3,False,False,1.0,False,,,,,,,,10,2
2025-03-28 22:00:00+00:00,59,19,6,4,0.9452560873215784,1,615.4,184.91,150.33,104.65,6326.37,10000,66.15,120,117,10.73,120,63.26,1.44,NORMAL,17.7,1.96,0.0,22,-0.5000000000000004,0.8660254037844384,6,3,False,False,1.0,False,,,,,,,,10,2
2025-03-28 23:00:00+00:00,59,19,5,5,0.9307155322862128,2,583.02,171.06,149.37,90.26,6385.48,10000,66.38,102,101,11.0,102,63.85,1.65,NORMAL,18.4,1.96,0.0,23,-0.2588190451025215,0.965925826289068,6,3,False,False,1.0,False,,,,,,,,10,2
2025-03-29 00:00:00+00:00,58,19,4,3,0.5524193548387096,0,394.46,131.22,114.03,69.81,6429.69,10000,66.44,51,47,18.41,49,64.3,1.63,NORMAL,18.8,1.94,0.0,0,0.0,1.0,7,3,True,False,1.0,False,,,,,,,,9,2
2025-03-29 01:00:00+00:00,59,19,4,6,1.0873385012919898,1,434.1,142.58,128.46,57.12,6501.04,10000,67.09,29,28,17.92,31,65.01,2.25,MODERATE,13.7,1.96,3.0,1,0.2588190451025207,0.9659258262890684,7,3,True,False,1.0,False,,,,,,,,9,2
2025-03-29 02:00:00+00:00,58,19,4,6,1.0634935304990758,0,441.61,147.0,121.69,58.62,6564.11,10000,67.45,40,37,15.13,40,65.64,2.08,MODERATE,11.6,1.96,3.0,2,0.4999999999999999,0.8660254037844387,7,3,True,False,1.0,False,,,,,,,,8,2
2025-03-29 03:00:00+00:00,56,19,3,5,1.2864750633981403,0,480.08,154.07,122.07,69.42,6616.76,10000,67.78,52,49,15.24,52,66.17,1.76,MODERATE,11.1,1.98,3.0,3,0.7071067811865475,0.7071067811865476,7,3,True,False,1.0,False,,,,,,,,7,2
2025-03-29 04:00:00+00:00,55,18,4,4,1.3691358024691358,0,498.6,154.32,137.16,85.85,6668.07,10000,67.45,69,68,19.41,69,66.68,1.6,MODERATE,7.2,2.04,3.0,4,0.8660254037844386,0.5000000000000001,7,3,True,False,1.0,False,,,,,,,,7,2
2025-03-29 05:00:00+00:00,54,15,1,5,0.7951076320939335,1,562.65,165.15,159.81,94.0,6733.88,10000,66.98,78,76,20.65,78,67.34,1.7,MODERATE,3.4,2.12,3.0,5,0.9659258262890684,0.2588190451025207,7,3,True,False,1.0,False,,,,,,,,7,2
2025-03-29 06:00:00+00:00,52,15,2,3,0.7009118541033434,1,575.52,162.36,159.91,101.25,6792.54,10000,67.01,84,82,21.18,84,67.93,1.58,MODERATE,2.7,2.18,3.0,6,1.0,6.123233995736766e-17,7,3,True,False,1.0,False,,,,,,,,7,2
2025-03-29 07:00:00+00:00,51,15,2,3,0.572717508055854,0,622.15,174.97,168.32,109.79,6851.08,10000,66.82,105,104,19.98,105,68.51,1.53,MODERATE,4.1,2.18,2.0,7,0.9659258262890684,-0.2588190451025206,7,3,True,False,1.0,False,,,,,,,,7,2
2025-03-29 08:00:00+00:00,51,16,2,2,0.7351869606903163,0,664.19,188.72,175.2,115.21,6911.07,10000,67.24,112,111,19.78,112,69.11,1.52,MODERATE,7.0,2.18,0.0,8,0.8660254037844387,-0.4999999999999998,7,3,True,False,1.0,False,,,,,,,,7,2
2025-03-29 09:00:00+00:00,51,16,3,1,1.0375813953488373,0,615.39,175.67,167.11,143.93,6934.25,10000,67.28,139,136,17.33,139,69.34,1.16,MODERATE,10.1,2.18,0.0,9,0.7071067811865476,-0.7071067811865475,7,3,True,False,1.0,False,,,,,,,,7,2
2025-03-29 10:00:00+00:00,51,15,3,3,1.0496682464454976,0,511.55,148.91,138.73,136.37,6936.61,10000,67.1,152,151,15.29,152,69.37,1.02,NORMAL,11.0,2.14,0.0,10,0.4999999999999999,-0.8660254037844387,7,3,True,False,1.0,False,,,,,,,,8,2
2025-03-29 11:00:00+00:00,51,16,2,3,0.4986179664363278,2,629.01,182.9,151.19,148.82,6938.98,10000,66.6,154,152,12.61,154,69.39,1.02,NORMAL,11.4,2.08,0.0,11,0.258819045102521,-0.9659258262890682,7,3,True,False,1.0,False,,,,,,,,8,2
2025-03-29 12:00:00+00:00,53,16,3,2,0.8554379210779596,0,633.5,194.97,148.6,148.38,6939.2,10000,66.86,170,167,12.09,170,69.39,1.0,NORMAL,9.6,2.04,0.0,12,1.2246467991473532e-16,-1.0,7,3,True,False,1.0,False,,,,,,,,9,2
2025-03-29 13:00:00+00:00,53,16,6,5,1.988677614520312,0,524.04,165.17,130.72,134.78,6935.14,10000,66.81,146,144,12.79,146,69.35,0.97,NORMAL,5.8,1.98,1.0,13,-0.2588190451025208,-0.9659258262890684,7,3,True,False,1.0,False,,,,,,,,9,2
2025-03-29 14:00:00+00:00,53,17,3,4,2.127045650301464,0,489.47,155.76,128.78,124.65,6939.27,10000,66.61,128,126,10.67,128,69.39,1.03,NORMAL,4.2,1.92,1.0,14,-0.4999999999999997,-0.8660254037844388,7,3,True,False,1.0,False,,,,,,,,8,2
2025-03-29 15:00:00+00:00,52,17,2,5,1.1013145539906104,0,543.07,173.71,137.77,125.75,6951.28,10000,67.22,125,123,8.55,125,69.51,1.1,NORMAL,5.2,1.86,0.0,15,-0.7071067811865471,-0.7071067811865479,7,3,True,False,1.0,False,,,,,,,,8,2
2025-03-29 16:00:00+00:00,49,16,2,2,0.6074001947419668,1,528.32,163.13,138.55,121.31,6968.53,10000,67.32,122,121,9.19,122,69.69,1.14,NORMAL,5.6,1.84,0.0,16,-0.8660254037844384,-0.5000000000000004,7,3,True,False,1.0,False,,,,,,,,8,1
2025-03-29 17:00:00+00:00,48,17,1,0,0.0781954887218045,0,492.25,153.99,131.34,127.23,6972.64,10000,67.73,130,129,9.02,130,69.73,1.03,NORMAL,5.4,1.8,0.0,17,-0.9659258262890684,-0.2588190451025206,7,3,True,False,1.0,False,,,,,,,,8,1
2025-03-29 18:00:00+00:00,48,17,0,0,0.0416309012875536,0,566.35,177.25,135.42,125.97,6982.09,10000,68.26,127,126,11.05,127,69.82,1.08,NORMAL,6.8,1.78,1.0,18,-1.0,-1.8369701987210292e-16,7,3,True,False,1.0,False,,,,,,,,8,1
2025-03-29 19:00:00+00:00,49,17,1,1,0.3368366285119666,0,486.78,155.37,115.98,120.24,6977.83,10000,68.96,124,123,10.59,124,69.78,0.96,NORMAL,10.6,1.7,2.0,19,-0.9659258262890684,0.2588190451025203,7,3,True,False,1.0,False,,,,,,,,8,1
2025-03-29 20:00:00+00:00,49,16,2,1,0.9211951447245564,0,441.77,139.3,109.15,131.52,6955.47,10000,69.0,136,134,13.03,136,69.55,0.83,NORMAL,12.6,1.64,2.0,20,-0.8660254037844386,0.5000000000000001,7,3,True,False,1.0,False,,,,,,,,8,1
2025-03-29 21:00:00+00:00,49,16,2,3,0.8234911792014856,0,447.99,141.51,107.28,117.84,6944.91,10000,69.07,110,109,13.81,110,69.45,0.91,NORMAL,9.9,1.56,0.0,21,-0.7071067811865477,0.7071067811865474,7,3,True,False,0.9642857142857144,False,,,,,,,,9,1
2025-03-29 22:00:00+00:00,48,16,2,2,0.5683495145631068,0,465.92,143.31,119.82,116.72,6948.01,10000,68.53,102,99,15.16,102,69.48,1.03,NORMAL,8.1,1.52,3.0,22,-0.5000000000000004,0.8660254037844384,7,3,True,False,0.8928571428571428,False,,,,,,,,8,1
2025-03-29 23:00:00+00:00,47,16,0,1,0.4845624385447394,0,478.59,147.11,116.24,96.34,6967.91,10000,68.75,85,85,15.51,85,69.68,1.21,NORMAL,8.7,1.46,1.0,23,-0.2588190451025215,0.965925826289068,7,3,True,False,0.7857142857142856,False,,,,,,,,8,1
2025-03-30 00:00:00+00:00,46,16,2,2,0.4631472081218274,0,402.45,135.54,91.72,84.35,6975.28,10000,68.87,52,49,19.55,49,69.75,1.09,NORMAL,10.4,1.42,3.0,0,0.0,1.0,1,3,True,False,0.7142857142857141,False,,,,,,,,8,1
2025-03-30 01:00:00+00:00,46,16,3,3,0.8931966449207829,0,403.59,135.89,98.27,73.37,7000.17,10000,69.23,42,44,18.44,45,70.0,1.34,NORMAL,7.3,1.38,2.0,1,0.2588190451025207,0.9659258262890684,1,3,True,False,0.6428571428571426,False,,,,,,,,8,1
2025-03-30 02:00:00+00:00,46,16,3,6,1.9535652173913045,0,412.81,140.06,97.5,78.51,7019.17,10000,69.08,60,54,24.77,54,70.19,1.24,NORMAL,6.2,1.34,3.0,2,0.4999999999999999,0.8660254037844387,1,3,True,False,0.5714285714285715,False,,,,,,,,6,1
2025-03-30 03:00:00+00:00,46,15,2,6,2.163483146067416,0,399.27,134.71,94.21,80.44,7032.93,10000,68.14,40,43,19.69,46,70.33,1.17,NORMAL,4.1,1.3,3.0,3,0.7071067811865475,0.7071067811865476,1,3,True,False,0.5,False,,,,,,,,6,1
2025-03-30 04:00:00+00:00,43,15,1,3,0.829796355841372,0,402.46,131.46,97.29,77.14,7053.08,10000,68.18,47,46,19.04,47,70.53,1.26,NORMAL,1.8,1.3,3.0,4,0.8660254037844386,0.5000000000000001,1,3,True,False,0.5,False,,,,,,,,6,1
2025-03-30 05:00:00+00:00,41,16,0,1,0.459075535512965,0,412.91,132.96,97.81,88.22,7062.67,10000,68.26,58,55,20.61,58,70.63,1.11,NORMAL,0.8,1.3,3.0,5,0.9659258262890684,0.2588190451025207,1,3,True,False,0.5,False,,,,,,,,6,1
2025-03-30 06:00:00+00:00,42,16,2,0,0.5728079911209767,0,429.62,136.57,101.25,92.86,7071.06,10000,68.02,70,68,20.28,70,70.71,1.09,NORMAL,0.7,1.3,3.0,6,1.0,6.123233995736766e-17,1,3,True,False,0.5,False,,,,,,,,6,1
2025-03-30 07:00:00+00:00,42,16,3,2,1.3960292580982236,0,469.61,148.01,105.48,117.02,7059.52,10000,67.69,88,88,21.83,88,70.6,0.9,NORMAL,1.0,1.3,3.0,7,0.9659258262890684,-0.2588190451025206,1,3,True,False,0.5,False,,,,,,,,6,1
2025-03-30 08:00:00+00:00,42,16,1,3,1.115625,0,494.6,156.29,114.2,116.31,7057.41,10000,67.69,100,100,23.25,100,70.57,0.98,NORMAL,2.5,1.3,3.0,8,0.8660254037844387,-0.4999999999999998,1,3,True,False,0.5,False,,,,,,,,5,1
2025-03-30 09:00:00+00:00,44,15,4,1,1.6207368421052633,0,496.77,159.82,116.36,127.86,7045.9,10000,67.81,116,113,21.34,116,70.46,0.91,NORMAL,2.5,1.3,3.0,9,0.7071067811865476,-0.7071067811865475,1,3,True,False,0.5,False,,,,,,,,5,1
