timestamp,import_teu,export_teu,container_arrivals,container_departures,containers_in_yard,yard_capacity,average_dwell_time_hours,truck_arrivals,truck_departures,truck_waiting_time_minutes,gate_throughput,yard_occupancy_percent,cargo_flow_ratio,operations_status
2025-04-15 02:00:00+00:00,488.78,153.79,124.83,100.17,7392.68,10000,68.91,69,69,17.11,69,73.93,1.25,MODERATE
2025-04-15 03:00:00+00:00,566.24,178.34,136.05,89.77,7438.96,10000,69.06,42,39,16.62,42,74.39,1.52,MODERATE
2025-04-15 04:00:00+00:00,605.49,182.73,149.79,110.38,7478.36,10000,69.38,79,79,13.54,79,74.78,1.36,MODERATE
2025-04-15 05:00:00+00:00,632.92,185.85,156.47,119.42,7515.42,10000,69.1,95,93,15.22,95,75.15,1.31,MODERATE
2025-04-15 06:00:00+00:00,699.52,204.98,172.38,137.46,7550.33,10000,69.38,115,114,15.13,115,75.5,1.25,MODERATE
2025-04-15 07:00:00+00:00,746.19,209.71,194.8,147.45,7597.68,10000,69.12,129,127,12.52,129,75.98,1.32,MODERATE
2025-04-15 08:00:00+00:00,833.36,233.29,214.66,162.54,7649.81,10000,69.54,167,165,12.64,167,76.5,1.32,MODERATE
2025-04-15 09:00:00+00:00,886.67,253.72,219.12,188.26,7680.67,10000,70.07,190,187,12.53,190,76.81,1.16,MODERATE
2025-04-15 10:00:00+00:00,926.67,268.0,231.51,200.55,7711.62,10000,70.45,214,213,13.48,214,77.12,1.15,MODERATE
2025-04-15 11:00:00+00:00,972.98,283.07,241.16,209.15,7743.64,10000,70.27,215,215,13.35,215,77.44,1.15,MODERATE
2025-04-15 12:00:00+00:00,1006.27,291.49,252.81,210.16,7786.29,10000,70.65,216,213,14.14,216,77.86,1.2,MODERATE
2025-04-15 13:00:00+00:00,1007.07,288.11,248.72,209.74,7825.27,10000,71.04,216,214,14.7,216,78.25,1.19,MODERATE
2025-04-15 14:00:00+00:00,934.46,266.63,227.49,191.44,7861.32,10000,71.23,191,189,16.61,191,78.61,1.19,MODERATE
2025-04-15 15:00:00+00:00,1010.28,298.78,240.45,194.39,7907.38,10000,70.9,190,189,14.97,190,79.07,1.24,MODERATE
2025-04-15 16:00:00+00:00,973.43,288.97,231.98,197.32,7942.04,10000,71.6,195,194,15.46,195,79.42,1.18,MODERATE
2025-04-15 17:00:00+00:00,977.15,291.05,229.29,196.16,7975.17,10000,71.75,190,190,17.19,190,79.75,1.17,MODERATE
2025-04-15 18:00:00+00:00,941.41,274.76,222.66,188.71,8009.12,10000,71.98,182,182,14.41,182,80.09,1.18,MODERATE
2025-04-15 19:00:00+00:00,850.64,244.23,215.59,198.72,8025.99,10000,72.53,184,181,16.52,184,80.26,1.08,MODERATE
2025-04-15 20:00:00+00:00,818.89,230.49,206.05,188.3,8043.74,10000,72.73,183,181,17.85,183,80.44,1.09,MODERATE
2025-04-15 21:00:00+00:00,878.97,246.11,210.43,186.62,8067.55,10000,73.01,168,166,17.32,168,80.68,1.13,MODERATE
2025-04-15 22:00:00+00:00,882.24,240.02,219.39,167.81,8119.13,10000,73.43,134,131,14.02,134,81.19,1.31,MODERATE
2025-04-15 23:00:00+00:00,696.59,192.78,173.36,154.48,8138.01,10000,73.56,115,113,14.45,115,81.38,1.12,MODERATE
2025-04-16 00:00:00+00:00,561.5,172.36,147.45,112.48,8172.99,10000,74.11,52,51,16.77,52,81.73,1.31,MODERATE
2025-04-16 01:00:00+00:00,663.26,202.64,171.27,124.61,8219.65,10000,74.11,66,66,17.49,66,82.2,1.37,MODERATE
2025-04-16 02:00:00+00:00,630.79,194.0,163.44,113.49,8269.59,10000,74.45,59,57,20.53,59,82.7,1.44,MODERATE
2025-04-16 03:00:00+00:00,527.36,156.75,144.1,130.92,8282.77,10000,74.53,83,82,23.23,83,82.83,1.1,MODERATE
2025-04-16 04:00:00+00:00,655.56,192.69,168.81,123.89,8327.69,10000,74.41,73,72,23.19,73,83.28,1.36,MODERATE
2025-04-16 05:00:00+00:00,697.95,203.16,179.93,154.42,8353.2,10000,74.56,103,102,26.64,103,83.53,1.17,MODERATE
2025-04-16 06:00:00+00:00,696.02,202.5,175.64,160.78,8368.06,10000,74.43,118,115,26.9,118,83.68,1.09,MODERATE
2025-04-16 07:00:00+00:00,679.67,196.23,169.14,178.44,8358.76,10000,74.02,138,135,26.07,138,83.59,0.95,MODERATE
2025-04-16 08:00:00+00:00,763.29,219.79,182.06,179.47,8361.35,10000,74.31,150,149,23.14,150,83.61,1.01,MODERATE
2025-04-16 09:00:00+00:00,758.28,212.89,184.28,190.66,8354.96,10000,74.52,186,184,22.16,186,83.55,0.97,MODERATE
2025-04-16 10:00:00+00:00,843.71,240.43,206.86,230.9,8330.93,10000,74.11,231,228,23.79,231,83.31,0.9,MODERATE
2025-04-16 11:00:00+00:00,899.49,252.89,215.58,230.28,8316.24,10000,74.11,233,231,25.48,233,83.16,0.94,MODERATE
2025-04-16 12:00:00+00:00,922.07,257.69,222.16,217.72,8320.67,10000,74.66,218,216,25.47,218,83.21,1.02,MODERATE
2025-04-16 13:00:00+00:00,940.53,256.45,219.0,214.95,8324.72,10000,74.08,211,210,22.74,211,83.25,1.02,MODERATE
2025-04-16 14:00:00+00:00,900.53,244.07,207.19,200.97,8330.94,10000,74.3,188,185,24.72,188,83.31,1.03,MODERATE
2025-04-16 15:00:00+00:00,941.73,254.5,210.01,201.9,8339.06,10000,74.82,183,183,22.13,183,83.39,1.04,MODERATE
2025-04-16 16:00:00+00:00,841.01,227.25,190.61,196.0,8333.67,10000,74.69,184,183,21.08,184,83.34,0.97,MODERATE
2025-04-16 17:00:00+00:00,660.12,187.3,156.33,190.23,8299.77,10000,74.47,184,183,19.26,184,83.0,0.82,MODERATE
2025-04-16 18:00:00+00:00,687.93,198.87,165.09,209.79,8255.07,10000,74.08,200,198,20.98,200,82.55,0.79,MODERATE
2025-04-16 19:00:00+00:00,701.12,206.07,178.83,193.76,8240.14,10000,73.76,192,191,22.08,192,82.4,0.92,MODERATE
2025-04-16 20:00:00+00:00,707.39,206.77,178.57,180.11,8238.6,10000,73.99,171,169,20.91,171,82.39,0.99,MODERATE
2025-04-16 21:00:00+00:00,706.57,204.37,171.51,175.69,8234.41,10000,73.35,144,141,20.75,144,82.34,0.98,MODERATE
2025-04-16 22:00:00+00:00,657.41,186.32,150.8,149.89,8235.32,10000,73.49,125,124,21.08,125,82.35,1.01,MODERATE
2025-04-16 23:00:00+00:00,672.22,194.72,146.96,144.75,8237.53,10000,73.4,108,107,20.33,108,82.38,1.02,MODERATE
2025-04-17 00:00:00+00:00,542.54,174.79,123.82,128.49,8232.86,10000,72.99,67,65,22.11,67,82.33,0.96,MODERATE
2025-04-17 01:00:00+00:00,509.11,164.61,111.73,109.72,8234.88,10000,72.6,43,41,19.32,43,82.35,1.02,MODERATE
2025-04-17 02:00:00+00:00,502.7,157.55,121.7,126.57,8230.01,10000,72.99,74,72,23.47,74,82.3,0.96,MODERATE
2025-04-17 03:00:00+00:00,612.23,186.48,151.53,124.24,8257.3,10000,72.92,65,65,22.12,65,82.57,1.22,MODERATE
2025-04-17 04:00:00+00:00,518.36,155.52,128.81,140.7,8245.41,10000,73.29,82,79,21.8,82,82.45,0.92,MODERATE
2025-04-17 05:00:00+00:00,565.5,168.02,137.91,125.7,8257.63,10000,72.51,77,74,19.35,77,82.58,1.1,MODERATE
2025-04-17 06:00:00+00:00,479.83,142.47,109.19,152.19,8214.63,10000,72.37,116,116,17.83,116,82.15,0.72,MODERATE
2025-04-17 07:00:00+00:00,503.96,148.24,108.34,153.35,8169.62,10000,72.79,133,133,17.58,133,81.7,0.71,MODERATE
2025-04-17 08:00:00+00:00,510.0,147.13,110.88,180.79,8099.72,10000,72.67,166,164,22.01,166,81.0,0.61,MODERATE
2025-04-17 09:00:00+00:00,419.45,119.6,94.61,186.7,8007.63,10000,72.42,186,183,20.79,186,80.08,0.51,MODERATE
2025-04-17 10:00:00+00:00,500.9,144.96,118.14,191.19,7934.58,10000,71.99,201,199,19.19,201,79.35,0.62,MODERATE
2025-04-17 11:00:00+00:00,519.84,153.89,128.07,203.7,7858.95,10000,71.69,214,213,17.18,214,78.59,0.63,MODERATE
2025-04-17 12:00:00+00:00,441.53,132.84,110.75,194.52,7775.18,10000,71.4,207,207,16.23,207,77.75,0.57,MODERATE
2025-04-17 13:00:00+00:00,531.29,159.11,130.64,196.72,7709.1,10000,71.12,209,207,17.62,209,77.09,0.66,MODERATE
2025-04-17 14:00:00+00:00,665.37,196.53,149.88,180.08,7678.91,10000,71.35,184,184,16.8,184,76.79,0.83,MODERATE
2025-04-17 15:00:00+00:00,778.17,230.57,171.95,178.92,7671.94,10000,71.14,172,171,16.86,172,76.72,0.96,MODERATE
2025-04-17 16:00:00+00:00,772.76,230.21,167.02,179.8,7659.17,10000,70.45,179,177,18.54,179,76.59,0.93,MODERATE
2025-04-17 17:00:00+00:00,741.52,223.31,171.15,188.07,7642.25,10000,70.73,182,181,19.28,182,76.42,0.91,MODERATE
2025-04-17 18:00:00+00:00,793.88,246.33,184.79,188.39,7638.65,10000,71.15,191,189,20.91,191,76.39,0.98,MODERATE
2025-04-17 19:00:00+00:00,853.71,267.51,197.28,175.37,7660.56,10000,70.66,179,178,21.25,179,76.61,1.12,MODERATE
2025-04-17 20:00:00+00:00,849.57,265.07,195.63,187.08,7669.11,10000,70.73,184,183,21.18,184,76.69,1.05,MODERATE
2025-04-17 21:00:00+00:00,773.32,233.93,193.8,167.83,7695.07,10000,71.11,156,155,21.33,156,76.95,1.15,MODERATE
2025-04-17 22:00:00+00:00,774.42,224.88,193.12,147.76,7740.43,10000,70.95,116,115,16.84,116,77.4,1.31,MODERATE
2025-04-17 23:00:00+00:00,776.4,217.08,190.2,133.42,7797.21,10000,71.38,103,102,17.77,103,77.97,1.43,MODERATE
2025-04-18 00:00:00+00:00,531.75,165.46,137.81,109.79,7825.23,10000,71.36,57,56,16.77,57,78.25,1.26,MODERATE
2025-04-18 01:00:00+00:00,561.88,171.92,143.16,113.29,7855.1,10000,71.27,63,62,17.39,63,78.55,1.26,MODERATE
2025-04-18 02:00:00+00:00,693.35,208.94,170.44,113.38,7912.16,10000,71.75,53,51,15.19,53,79.12,1.5,MODERATE
2025-04-18 03:00:00+00:00,724.03,210.8,178.73,122.67,7968.23,10000,71.85,69,66,16.62,69,79.68,1.46,MODERATE
2025-04-18 04:00:00+00:00,786.58,214.55,194.77,136.04,8026.96,10000,71.68,93,92,20.93,93,80.27,1.43,MODERATE
2025-04-18 05:00:00+00:00,784.82,219.09,198.96,136.7,8089.22,10000,71.86,79,79,18.1,79,80.89,1.46,MODERATE
2025-04-18 06:00:00+00:00,761.29,212.25,202.87,144.57,8147.52,10000,71.93,111,108,17.65,111,81.48,1.4,ELEVATED
2025-04-18 07:00:00+00:00,784.04,211.05,197.55,164.9,8180.17,10000,72.52,138,136,16.9,138,81.8,1.2,MODERATE
2025-04-18 08:00:00+00:00,734.43,192.99,194.81,184.75,8190.23,10000,72.69,161,160,19.37,161,81.9,1.05,MODERATE
2025-04-18 09:00:00+00:00,676.95,178.32,174.92,193.42,8171.72,10000,72.3,186,184,18.12,186,81.72,0.9,MODERATE
2025-04-18 10:00:00+00:00,774.04,207.51,191.01,206.77,8155.97,10000,72.83,209,208,17.09,209,81.56,0.92,MODERATE
2025-04-18 11:00:00+00:00,868.42,238.79,212.08,205.12,8162.92,10000,73.12,194,191,14.75,194,81.63,1.03,MODERATE
2025-04-18 12:00:00+00:00,766.79,222.7,188.74,209.52,8142.14,10000,72.74,227,226,15.52,227,81.42,0.9,MODERATE
2025-04-18 13:00:00+00:00,828.27,244.11,209.8,209.96,8141.98,10000,72.27,208,205,20.53,208,81.42,1.0,MODERATE
2025-04-18 14:00:00+00:00,791.6,241.82,203.67,194.9,8150.76,10000,72.02,195,193,17.63,195,81.51,1.05,MODERATE
2025-04-18 15:00:00+00:00,785.96,244.94,200.77,197.49,8154.04,10000,71.79,191,190,16.01,191,81.54,1.02,MODERATE
2025-04-18 16:00:00+00:00,802.1,245.01,208.56,196.57,8166.03,10000,72.35,180,179,14.61,180,81.66,1.06,MODERATE
2025-04-18 17:00:00+00:00,833.92,255.75,214.82,187.64,8193.21,10000,72.67,166,165,13.0,166,81.93,1.14,MODERATE
2025-04-18 18:00:00+00:00,801.92,245.76,209.93,194.78,8208.36,10000,72.61,190,190,14.73,190,82.08,1.08,MODERATE
2025-04-18 19:00:00+00:00,858.86,262.34,213.86,190.83,8231.39,10000,72.78,175,175,11.67,175,82.31,1.12,MODERATE
2025-04-18 20:00:00+00:00,836.31,251.86,207.81,196.67,8242.54,10000,72.44,176,173,13.94,176,82.43,1.06,MODERATE
2025-04-18 21:00:00+00:00,829.78,245.6,205.13,176.79,8270.88,10000,73.35,151,149,15.16,151,82.71,1.16,MODERATE
2025-04-18 22:00:00+00:00,753.92,212.68,181.33,163.67,8288.54,10000,73.78,129,128,13.7,129,82.89,1.11,MODERATE
2025-04-18 23:00:00+00:00,837.12,239.99,200.11,159.94,8328.7,10000,73.69,116,114,14.99,116,83.29,1.25,MODERATE
2025-04-19 00:00:00+00:00,619.31,193.17,162.81,117.55,8373.95,10000,73.17,51,51,18.85,51,83.74,1.38,MODERATE
2025-04-19 01:00:00+00:00,627.85,195.42,162.32,107.59,8428.69,10000,73.72,37,36,17.93,37,84.29,1.51,MODERATE
2025-04-19 02:00:00+00:00,538.45,161.96,140.08,118.59,8450.18,10000,73.93,53,51,23.93,53,84.5,1.18,MODERATE
2025-04-19 03:00:00+00:00,491.55,144.66,128.73,117.76,8461.15,10000,74.04,62,56,32.21,56,84.61,1.09,MODERATE
2025-04-19 04:00:00+00:00,568.68,159.82,145.06,138.02,8468.19,10000,73.99,62,65,33.54,68,84.68,1.05,MODERATE
2025-04-19 05:00:00+00:00,583.2,162.75,142.61,140.76,8470.05,10000,74.8,97,81,40.07,83,84.7,1.01,MODERATE
2025-04-19 06:00:00+00:00,488.8,137.57,117.49,155.73,8431.8,10000,74.95,102,104,40.21,106,84.32,0.75,MODERATE
2025-04-19 07:00:00+00:00,558.23,158.92,131.35,159.21,8403.95,10000,74.75,113,121,36.79,123,84.04,0.83,MODERATE
2025-04-19 08:00:00+00:00,538.25,153.91,123.85,162.22,8365.58,10000,74.47,127,124,34.27,127,83.66,0.76,MODERATE
2025-04-19 09:00:00+00:00,639.82,178.34,136.3,167.96,8333.92,10000,73.68,142,140,32.79,142,83.34,0.81,MODERATE
2025-04-19 10:00:00+00:00,649.43,181.51,139.13,180.75,8292.3,10000,73.71,168,166,34.51,168,82.92,0.77,MODERATE
2025-04-19 11:00:00+00:00,678.01,188.24,160.31,180.09,8272.51,10000,73.84,160,160,32.02,160,82.73,0.89,MODERATE
2025-04-19 12:00:00+00:00,747.14,209.15,176.57,181.25,8267.83,10000,73.13,163,162,32.53,163,82.68,0.97,MODERATE
2025-04-19 13:00:00+00:00,675.69,189.39,156.2,172.56,8251.47,10000,73.18,146,144,30.15,146,82.51,0.91,MODERATE
2025-04-19 14:00:00+00:00,591.16,170.04,142.48,169.0,8224.96,10000,73.59,147,146,28.61,147,82.25,0.84,MODERATE
2025-04-19 15:00:00+00:00,581.35,166.67,144.75,166.68,8203.03,10000,73.22,143,142,27.34,143,82.03,0.87,MODERATE
2025-04-19 16:00:00+00:00,615.26,179.76,146.08,163.0,8186.11,10000,72.92,137,136,26.2,137,81.86,0.9,MODERATE
2025-04-19 17:00:00+00:00,511.58,153.24,118.28,158.84,8145.55,10000,73.14,119,119,26.08,119,81.46,0.74,MODERATE
2025-04-19 18:00:00+00:00,411.74,124.99,89.87,159.92,8075.5,10000,73.48,134,132,25.07,134,80.76,0.56,MODERATE
2025-04-19 19:00:00+00:00,464.67,140.2,98.21,169.53,8004.18,10000,73.56,157,152,26.09,155,80.04,0.58,MODERATE
2025-04-19 20:00:00+00:00,436.01,131.33,90.32,167.94,7926.56,10000,73.71,144,144,24.78,146,79.27,0.54,MODERATE
2025-04-19 21:00:00+00:00,420.14,126.9,88.33,133.87,7881.02,10000,73.78,101,100,19.97,101,78.81,0.66,MODERATE
2025-04-19 22:00:00+00:00,334.45,101.09,71.02,132.12,7819.92,10000,73.32,100,100,21.93,100,78.2,0.54,MODERATE
2025-04-19 23:00:00+00:00,320.41,96.82,74.49,117.11,7777.3,10000,72.87,78,76,21.57,78,77.77,0.64,MODERATE
2025-04-20 00:00:00+00:00,271.63,89.67,67.12,91.14,7753.28,10000,73.44,50,46,25.96,48,77.53,0.74,MODERATE
2025-04-20 01:00:00+00:00,333.11,106.3,70.73,81.82,7742.18,10000,73.23,37,36,26.33,39,77.42,0.86,MODERATE
2025-04-20 02:00:00+00:00,317.63,100.22,54.99,92.41,7704.76,10000,72.75,52,48,27.56,50,77.05,0.6,MODERATE
2025-04-20 03:00:00+00:00,403.57,125.62,74.39,97.74,7681.41,10000,72.71,52,47,32.14,49,76.81,0.76,MODERATE
2025-04-20 04:00:00+00:00,385.06,113.71,77.43,104.82,7654.02,10000,72.74,65,57,37.06,59,76.54,0.74,MODERATE
2025-04-20 05:00:00+00:00,365.6,106.9,70.52,105.31,7619.23,10000,72.36,58,67,34.28,69,76.19,0.67,MODERATE
2025-04-20 06:00:00+00:00,450.05,132.2,98.49,110.96,7606.77,10000,72.39,72,71,34.32,72,76.07,0.89,MODERATE
2025-04-20 07:00:00+00:00,465.28,136.84,96.97,118.37,7585.37,10000,72.25,85,82,29.45,85,75.85,0.82,MODERATE
2025-04-20 08:00:00+00:00,446.37,133.66,100.88,122.07,7564.17,10000,71.93,108,107,28.05,108,75.64,0.83,MODERATE
2025-04-20 09:00:00+00:00,450.91,137.62,101.02,129.98,7535.21,10000,71.51,120,119,27.61,120,75.35,0.78,MODERATE
2025-04-20 10:00:00+00:00,527.72,168.35,116.96,138.55,7513.62,10000,70.87,119,118,26.12,119,75.14,0.84,MODERATE
2025-04-20 11:00:00+00:00,613.09,193.26,136.65,154.61,7495.65,10000,71.06,133,130,23.25,133,74.96,0.88,NORMAL
2025-04-20 12:00:00+00:00,568.05,178.87,132.1,149.08,7478.67,10000,70.57,145,143,22.28,145,74.79,0.89,NORMAL
2025-04-20 13:00:00+00:00,572.28,178.78,134.28,138.67,7474.28,10000,71.16,124,122,22.4,124,74.74,0.97,NORMAL
2025-04-20 14:00:00+00:00,581.9,175.76,132.35,128.89,7477.74,10000,70.7,111,108,21.34,111,74.78,1.03,NORMAL
2025-04-20 15:00:00+00:00,518.74,156.13,112.76,141.24,7449.25,10000,70.78,123,120,21.61,123,74.49,0.8,NORMAL
2025-04-20 16:00:00+00:00,513.31,157.16,120.36,124.8,7444.81,10000,71.04,115,114,16.71,115,74.45,0.96,NORMAL
2025-04-20 17:00:00+00:00,502.04,155.74,121.44,123.5,7442.75,10000,71.02,105,103,16.04,105,74.43,0.98,NORMAL
2025-04-20 18:00:00+00:00,541.21,170.55,129.25,144.76,7427.24,10000,70.45,128,127,15.97,128,74.27,0.89,NORMAL
2025-04-20 19:00:00+00:00,571.2,181.26,133.03,132.8,7427.46,10000,69.62,113,113,16.27,113,74.27,1.0,NORMAL
2025-04-20 20:00:00+00:00,535.65,165.31,119.64,126.08,7421.03,10000,69.1,107,104,18.74,107,74.21,0.95,NORMAL
2025-04-20 21:00:00+00:00,506.46,153.42,116.74,120.8,7416.97,10000,68.62,104,104,20.48,104,74.17,0.97,NORMAL
2025-04-20 22:00:00+00:00,520.73,155.47,117.65,113.84,7420.79,10000,68.61,83,80,21.1,83,74.21,1.03,NORMAL
2025-04-20 23:00:00+00:00,469.99,139.95,113.07,105.66,7428.19,10000,68.43,73,73,17.19,73,74.28,1.07,NORMAL
2025-04-21 00:00:00+00:00,495.77,163.03,121.97,92.29,7457.87,10000,68.3,58,56,17.3,58,74.58,1.32,NORMAL
2025-04-21 01:00:00+00:00,488.78,161.38,116.76,104.52,7470.11,10000,68.26,65,64,19.08,65,74.7,1.12,NORMAL
2025-04-21 02:00:00+00:00,443.59,143.68,109.8,87.98,7491.93,10000,68.41,41,40,16.49,41,74.92,1.25,NORMAL
2025-04-21 03:00:00+00:00,408.49,131.28,94.72,95.53,7491.12,10000,68.79,63,63,12.55,63,74.91,0.99,NORMAL
2025-04-21 04:00:00+00:00,497.35,157.96,114.29,104.35,7501.05,10000,68.42,67,64,10.57,67,75.01,1.1,MODERATE
2025-04-21 05:00:00+00:00,499.61,156.69,109.14,124.49,7485.69,10000,68.15,93,93,10.91,93,74.86,0.88,NORMAL
2025-04-21 06:00:00+00:00,602.87,184.94,128.07,134.83,7478.92,10000,67.19,115,112,13.79,115,74.79,0.95,NORMAL
2025-04-21 07:00:00+00:00,580.81,173.93,131.82,144.95,7465.8,10000,67.07,131,130,15.65,131,74.66,0.91,NORMAL
2025-04-21 08:00:00+00:00,616.18,181.01,143.25,159.5,7449.54,10000,66.79,159,157,16.67,159,74.5,0.9,NORMAL
2025-04-21 09:00:00+00:00,767.29,232.48,169.21,187.75,7431.01,10000,67.29,202,201,16.61,202,74.31,0.9,NORMAL
2025-04-21 10:00:00+00:00,692.78,213.23,156.78,200.91,7386.88,10000,67.49,219,218,19.76,219,73.87,0.78,NORMAL
2025-04-21 11:00:00+00:00,585.97,180.99,135.95,184.02,7338.81,10000,67.45,212,212,19.87,212,73.39,0.74,NORMAL
2025-04-21 12:00:00+00:00,696.47,213.77,152.0,191.76,7299.05,10000,67.39,218,217,20.91,218,72.99,0.79,NORMAL
2025-04-21 13:00:00+00:00,655.3,199.04,145.84,189.85,7255.04,10000,67.62,202,201,18.87,202,72.55,0.77,NORMAL
2025-04-21 14:00:00+00:00,675.27,199.76,147.31,179.41,7222.94,10000,67.98,194,193,19.0,194,72.23,0.82,NORMAL
2025-04-21 15:00:00+00:00,639.38,187.12,146.98,169.09,7200.82,10000,67.77,182,180,17.36,182,72.01,0.87,NORMAL
2025-04-21 16:00:00+00:00,653.27,194.08,157.4,166.75,7191.47,10000,67.62,185,183,16.46,185,71.91,0.94,NORMAL
2025-04-21 17:00:00+00:00,582.18,175.66,143.63,167.08,7168.03,10000,68.13,184,184,14.15,184,71.68,0.86,NORMAL
2025-04-21 18:00:00+00:00,561.36,174.41,136.67,173.3,7131.4,10000,68.36,198,197,12.48,198,71.31,0.79,NORMAL
2025-04-21 19:00:00+00:00,594.9,182.02,146.89,160.34,7117.94,10000,67.65,180,179,11.26,180,71.18,0.92,NORMAL
2025-04-21 20:00:00+00:00,527.48,160.95,135.63,154.05,7099.52,10000,67.57,172,170,8.13,172,71.0,0.88,NORMAL
2025-04-21 21:00:00+00:00,502.54,144.09,121.23,139.92,7080.82,10000,68.31,139,138,8.65,139,70.81,0.87,NORMAL
2025-04-21 22:00:00+00:00,496.76,137.62,119.24,130.69,7069.38,10000,68.57,137,134,8.22,137,70.69,0.91,NORMAL
2025-04-21 23:00:00+00:00,422.6,119.87,98.97,112.82,7055.53,10000,68.47,92,91,6.91,92,70.56,0.88,NORMAL
2025-04-22 00:00:00+00:00,354.44,112.07,80.45,85.3,7050.68,10000,68.77,55,53,9.64,55,70.51,0.94,NORMAL
2025-04-22 01:00:00+00:00,388.12,120.92,83.06,89.3,7044.44,10000,69.02,58,56,9.8,58,70.44,0.93,NORMAL
2025-04-22 02:00:00+00:00,390.08,122.89,83.11,81.56,7046.0,10000,68.75,44,42,9.51,44,70.46,1.02,NORMAL
2025-04-22 03:00:00+00:00,404.04,125.8,87.02,83.49,7049.52,10000,68.66,59,59,11.0,59,70.5,1.04,NORMAL
2025-04-22 04:00:00+00:00,437.87,131.31,93.98,94.14,7049.37,10000,68.8,70,69,12.27,70,70.49,1.0,NORMAL
2025-04-22 05:00:00+00:00,435.83,129.2,103.16,99.15,7053.38,10000,68.93,81,79,12.77,81,70.53,1.04,NORMAL
2025-04-22 06:00:00+00:00,510.1,147.74,113.76,126.01,7041.14,10000,69.06,118,118,15.74,118,70.41,0.9,NORMAL
2025-04-22 07:00:00+00:00,634.75,180.79,140.21,131.27,7050.09,10000,68.52,127,125,14.3,127,70.5,1.07,NORMAL
2025-04-22 08:00:00+00:00,627.63,178.13,146.3,152.0,7044.38,10000,68.44,168,166,18.13,168,70.44,0.96,NORMAL
2025-04-22 09:00:00+00:00,683.02,192.84,155.34,177.83,7021.89,10000,68.52,201,199,16.04,201,70.22,0.87,NORMAL
2025-04-22 10:00:00+00:00,692.87,193.24,156.85,171.8,7006.94,10000,68.6,198,195,16.13,198,70.07,0.91,NORMAL
2025-04-22 11:00:00+00:00,754.72,208.63,173.98,181.7,6999.21,10000,68.75,216,214,16.4,216,69.99,0.96,NORMAL
2025-04-22 12:00:00+00:00,876.57,244.96,201.51,174.88,7025.84,10000,68.56,203,202,15.02,203,70.26,1.15,NORMAL
2025-04-22 13:00:00+00:00,921.12,256.7,216.37,179.4,7062.82,10000,69.0,203,200,14.74,203,70.63,1.21,NORMAL
2025-04-22 14:00:00+00:00,752.16,216.58,181.22,161.48,7082.55,10000,69.01,182,180,12.35,182,70.83,1.12,NORMAL
2025-04-22 15:00:00+00:00,778.68,227.67,185.21,160.54,7107.22,10000,68.72,180,178,10.19,180,71.07,1.15,NORMAL
2025-04-22 16:00:00+00:00,836.84,248.79,198.57,169.48,7136.31,10000,69.32,186,185,10.13,186,71.36,1.17,NORMAL
2025-04-22 17:00:00+00:00,794.46,234.41,190.99,169.08,7158.22,10000,68.83,186,185,7.78,186,71.58,1.13,MODERATE
2025-04-22 18:00:00+00:00,832.34,253.85,196.87,179.95,7175.13,10000,68.76,194,191,7.83,194,71.75,1.09,NORMAL
2025-04-22 19:00:00+00:00,773.7,222.73,192.83,171.18,7196.78,10000,69.15,182,181,6.65,182,71.97,1.13,NORMAL
2025-04-22 20:00:00+00:00,643.84,182.94,158.07,158.63,7196.21,10000,69.6,168,168,8.27,168,71.96,1.0,NORMAL
2025-04-22 21:00:00+00:00,667.71,180.23,162.84,153.38,7205.67,10000,69.91,137,135,9.46,137,72.06,1.06,NORMAL
2025-04-22 22:00:00+00:00,548.24,142.25,140.65,120.99,7225.32,10000,69.96,122,120,9.98,122,72.25,1.16,NORMAL
2025-04-22 23:00:00+00:00,548.05,139.24,149.92,116.65,7258.59,10000,69.95,100,98,10.78,100,72.59,1.29,NORMAL
2025-04-23 00:00:00+00:00,551.88,152.88,148.66,86.99,7320.26,10000,70.1,51,49,11.96,51,73.2,1.71,NORMAL
2025-04-23 01:00:00+00:00,441.62,123.96,122.22,99.71,7342.77,10000,69.79,75,75,13.98,75,73.43,1.23,NORMAL
2025-04-23 02:00:00+00:00,391.96,109.16,113.23,84.25,7371.75,10000,70.13,47,47,14.78,47,73.72,1.34,MODERATE
2025-04-23 03:00:00+00:00,368.14,103.44,104.07,98.96,7376.86,10000,69.51,54,53,12.37,54,73.77,1.05,NORMAL
2025-04-23 04:00:00+00:00,400.77,111.42,113.57,112.27,7378.16,10000,69.41,73,73,15.04,73,73.78,1.01,NORMAL
2025-04-23 05:00:00+00:00,417.17,115.84,112.02,97.44,7392.74,10000,69.61,75,75,14.37,75,73.93,1.15,NORMAL
2025-04-23 06:00:00+00:00,538.09,152.95,131.91,124.09,7400.56,10000,69.88,102,100,15.78,102,74.01,1.06,NORMAL
2025-04-23 07:00:00+00:00,620.77,178.06,145.59,147.87,7398.28,10000,69.82,139,139,16.99,139,73.98,0.98,NORMAL
2025-04-23 08:00:00+00:00,673.43,191.56,156.39,162.45,7392.22,10000,70.14,157,155,16.79,157,73.92,0.96,NORMAL
2025-04-23 09:00:00+00:00,706.87,205.13,161.77,178.5,7375.49,10000,70.86,185,183,17.01,185,73.75,0.91,NORMAL
2025-04-23 10:00:00+00:00,758.35,219.96,176.46,192.25,7359.7,10000,71.49,213,210,15.81,213,73.6,0.92,NORMAL
